id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
3423,KBPT,medium_airport,Southeast Texas Regional Airport,29.9507999420166,-94.02069854736328,15,NA,US,US-TX,Beaumont/Port Arthur,yes,KBPT,BPT,BPT,NA,https://en.wikipedia.org/wiki/Southeast_Texas_Regional_Airport,NA
3424,KBQK,medium_airport,Brunswick Golden Isles Airport,31.258800506591797,-81.46649932861328,26,NA,US,US-GA,Brunswick,yes,KBQK,BQK,BQK,NA,https://en.wikipedia.org/wiki/Brunswick_Golden_Isles_Airport,NA
19406,KBRD,medium_airport,Brainerd Lakes Regional Airport,46.39830017,-94.13809967,1232,NA,US,US-MN,Brainerd,yes,KBRD,BRD,BRD,http://brainerdairport.com/,https://en.wikipedia.org/wiki/Brainerd_Lakes_Regional_Airport,Crow Wing County Airport
3425,KBRL,medium_airport,Southeast Iowa Regional Airport,40.783199310302734,-91.12550354003906,698,NA,US,US-IA,Burlington,yes,KBRL,BRL,BRL,NA,https://en.wikipedia.org/wiki/Southeast_Iowa_Regional_Airport,NA
3426,KBRO,medium_airport,Brownsville South Padre Island International Airport,25.90679931640625,-97.4259033203125,22,NA,US,US-TX,Brownsville,yes,KBRO,BRO,BRO,NA,https://en.wikipedia.org/wiki/Brownsville/South_Padre_Island_International_Airport,NA
3428,KBTM,medium_airport,Bert Mooney Airport,45.95479965209961,-112.49700164794922,5550,NA,US,US-MT,Butte,yes,KBTM,BTM,BTM,NA,https://en.wikipedia.org/wiki/Bert_Mooney_Airport,NA
3429,KBTR,medium_airport,Baton Rouge Metropolitan Airport,30.533199,-91.149597,70,NA,US,US-LA,Baton Rouge,yes,KBTR,BTR,BTR,NA,https://en.wikipedia.org/wiki/Baton_Rouge_Metropolitan_Airport,NA
3430,KBTV,medium_airport,Burlington International Airport,44.471900939899996,-73.15329742429999,335,NA,US,US-VT,Burlington,yes,KBTV,BTV,BTV,http://www.vermontairports.com/btv.html,https://en.wikipedia.org/wiki/Burlington_International_Airport,NA
3431,KBUF,large_airport,Buffalo Niagara International Airport,42.94049835,-78.73220062,728,NA,US,US-NY,Buffalo,yes,KBUF,BUF,BUF,NA,https://en.wikipedia.org/wiki/Buffalo_Niagara_International_Airport,NA
3432,KBUR,medium_airport,Bob Hope Airport,34.20069885253906,-118.35900115966797,778,NA,US,US-CA,Burbank,yes,KBUR,BUR,BUR,NA,NA,NA
3435,KBWI,large_airport,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,146,NA,US,US-MD,Baltimore,yes,KBWI,BWI,BWI,https://www.bwiairport.com/,https://en.wikipedia.org/wiki/Baltimore%E2%80%93Washington_International_Airport,WAS
3437,KBZN,medium_airport,Gallatin Field,45.77750015,-111.1529999,4473,NA,US,US-MT,Bozeman,yes,KBZN,BZN,BZN,NA,https://en.wikipedia.org/wiki/Gallatin_Field_Airport,NA
3438,KCAE,large_airport,Columbia Metropolitan Airport,33.93880081176758,-81.11949920654297,236,NA,US,US-SC,Columbia,yes,KCAE,CAE,CAE,NA,https://en.wikipedia.org/wiki/Columbia_Metropolitan_Airport,NA
3439,KCAK,medium_airport,Akron Canton Regional Airport,40.916099548339844,-81.44219970703125,1228,NA,US,US-OH,Akron,yes,KCAK,CAK,CAK,NA,https://en.wikipedia.org/wiki/Akron-Canton_Regional_Airport,NA
3442,KCDC,medium_airport,Cedar City Regional Airport,37.70100021362305,-113.0989990234375,5622,NA,US,US-UT,Cedar City,yes,KCDC,CDC,CDC,NA,https://en.wikipedia.org/wiki/Cedar_City_Regional_Airport,NA
3443,KCEC,medium_airport,Jack Mc Namara Field Airport,41.78020096,-124.2369995,61,NA,US,US-CA,Crescent City,yes,KCEC,CEC,CEC,NA,https://en.wikipedia.org/wiki/Del_Norte_County_Airport,Jack McNamara Field
3447,KCGI,medium_airport,Cape Girardeau Regional Airport,37.22529983520508,-89.57080078125,342,NA,US,US-MO,Cape Girardeau,yes,KCGI,CGI,CGI,NA,https://en.wikipedia.org/wiki/Cape_Girardeau_Regional_Airport,NA
3448,KCHA,large_airport,Lovell Field,35.035301208496094,-85.20379638671875,683,NA,US,US-TN,Chattanooga,yes,KCHA,CHA,CHA,NA,https://en.wikipedia.org/wiki/Chattanooga_Metropolitan_Airport,NA
3449,KCHO,medium_airport,Charlottesville Albemarle Airport,38.13859939575195,-78.4529037475586,639,NA,US,US-VA,Charlottesville,yes,KCHO,CHO,CHO,NA,https://en.wikipedia.org/wiki/Charlottesville-Albemarle_Airport,NA
3450,KCHS,large_airport,Charleston Air Force Base-International Airport,32.89860153,-80.04049683,46,NA,US,US-SC,Charleston,yes,KCHS,CHS,CHS,NA,https://en.wikipedia.org/wiki/Charleston_International_Airport,Charleston Air Force Base
3451,KCID,large_airport,The Eastern Iowa Airport,41.884700775146484,-91.71080017089844,869,NA,US,US-IA,Cedar Rapids,yes,KCID,CID,CID,NA,https://en.wikipedia.org/wiki/The_Eastern_Iowa_Airport,NA
3452,KCIU,medium_airport,Chippewa County International Airport,46.25080108642578,-84.47239685058594,800,NA,US,US-MI,Sault Ste Marie,yes,KCIU,CIU,CIU,NA,https://en.wikipedia.org/wiki/Chippewa_County_International_Airport,NA
3453,KCKB,medium_airport,North Central West Virginia Airport,39.2966003418,-80.2281036377,1217,NA,US,US-WV,Clarksburg,yes,KCKB,CKB,CKB,NA,https://en.wikipedia.org/wiki/Harrison/Marion_Regional_Airport,NA
3454,KCLE,large_airport,Cleveland Hopkins International Airport,41.4117012024,-81.8498001099,791,NA,US,US-OH,Cleveland,yes,KCLE,CLE,CLE,http://www.clevelandairport.com/,https://en.wikipedia.org/wiki/Cleveland_Hopkins_International_Airport,NA
3455,KCLL,medium_airport,Easterwood Field,30.58860016,-96.36380005,320,NA,US,US-TX,College Station,yes,KCLL,CLL,CLL,NA,https://en.wikipedia.org/wiki/Easterwood_Airport,NA
3456,KCLM,medium_airport,William R Fairchild International Airport,48.120201110839844,-123.5,291,NA,US,US-WA,Port Angeles,yes,KCLM,CLM,CLM,NA,https://en.wikipedia.org/wiki/William_R._Fairchild_International_Airport,NA
3457,KCLT,large_airport,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,748,NA,US,US-NC,Charlotte,yes,KCLT,CLT,CLT,http://www.charlotteairport.com/,https://en.wikipedia.org/wiki/Charlotte/Douglas_International_Airport,NA
3458,KCMH,large_airport,John Glenn Columbus International Airport,39.998001,-82.891899,815,NA,US,US-OH,Columbus,yes,KCMH,CMH,CMH,https://flycolumbus.com/,https://en.wikipedia.org/wiki/Port_Columbus_International_Airport,NA
3459,KCMI,medium_airport,University of Illinois Willard Airport,40.03919983,-88.27809906,755,NA,US,US-IL,Champaign/Urbana,yes,KCMI,CMI,CMI,NA,https://en.wikipedia.org/wiki/University_of_Illinois_Willard_Airport,NA
3460,KCMX,medium_airport,Houghton County Memorial Airport,47.168399810791016,-88.48909759521484,1095,NA,US,US-MI,Hancock,yes,KCMX,CMX,CMX,NA,https://en.wikipedia.org/wiki/Houghton_County_Memorial_Airport,NA
3461,KCNM,medium_airport,Cavern City Air Terminal,32.337501525878906,-104.26300048828125,3295,NA,US,US-NM,Carlsbad,yes,KCNM,CNM,CNM,NA,https://en.wikipedia.org/wiki/Cavern_City_Air_Terminal,NA
3464,KCOU,medium_airport,Columbia Regional Airport,38.8181,-92.219597,889,NA,US,US-MO,Columbia,yes,KCOU,COU,COU,NA,https://en.wikipedia.org/wiki/Columbia_Regional_Airport,NA
3465,KCPR,medium_airport,Casper-Natrona County International Airport,42.908001,-106.463997,5350,NA,US,US-WY,Casper,yes,KCPR,CPR,CPR,NA,https://en.wikipedia.org/wiki/Natrona_County_International_Airport,NA
3466,KCRP,large_airport,Corpus Christi International Airport,27.77039909362793,-97.5011978149414,44,NA,US,US-TX,Corpus Christi,yes,KCRP,CRP,CRP,NA,https://en.wikipedia.org/wiki/Corpus_Christi_International_Airport,NA
3467,KCRW,large_airport,Yeager Airport,38.37310028076172,-81.59320068359375,981,NA,US,US-WV,Charleston,yes,KCRW,CRW,CRW,NA,https://en.wikipedia.org/wiki/Yeager_Airport,NA
3468,KCSG,medium_airport,Columbus Metropolitan Airport,32.516300201416016,-84.93890380859375,397,NA,US,US-GA,Columbus,yes,KCSG,CSG,CSG,NA,https://en.wikipedia.org/wiki/Columbus_Metropolitan_Airport,NA
3471,KCVG,large_airport,Cincinnati Northern Kentucky International Airport,39.048801,-84.667801,896,NA,US,US-KY,Cincinnati / Covington,yes,KCVG,CVG,CVG,NA,https://en.wikipedia.org/wiki/Cincinnati/Northern_Kentucky_International_Airport,NA
3476,KCYS,medium_airport,Cheyenne Regional Jerry Olson Field,41.15570068,-104.8119965,6159,NA,US,US-WY,Cheyenne,yes,KCYS,CYS,CYS,NA,https://en.wikipedia.org/wiki/Cheyenne_Regional_Airport,NA
3478,KDAB,large_airport,Daytona Beach International Airport,29.179899,-81.058098,34,NA,US,US-FL,Daytona Beach,yes,KDAB,DAB,DAB,NA,https://en.wikipedia.org/wiki/Daytona_Beach_International_Airport,NA
3479,KDAL,large_airport,Dallas Love Field,32.847099,-96.851799,487,NA,US,US-TX,Dallas,yes,KDAL,DAL,DAL,http://www.dallas-lovefield.com/,https://en.wikipedia.org/wiki/Dallas_Love_Field,QDF
3481,KDAY,large_airport,James M Cox Dayton International Airport,39.902400970458984,-84.21939849853516,1009,NA,US,US-OH,Dayton,yes,KDAY,DAY,DAY,NA,https://en.wikipedia.org/wiki/Dayton_International_Airport,NA
3482,KDBQ,large_airport,Dubuque Regional Airport,42.40200043,-90.70950317,1077,NA,US,US-IA,Dubuque,yes,KDBQ,DBQ,DBQ,NA,https://en.wikipedia.org/wiki/Dubuque_Regional_Airport,NA
3483,KDCA,large_airport,Ronald Reagan Washington National Airport,38.8521,-77.037697,15,NA,US,US-DC,Washington,yes,KDCA,DCA,DCA,http://www.flyreagan.com/dca/reagan-national-airport,https://en.wikipedia.org/wiki/Ronald_Reagan_Washington_National_Airport,WAS
3484,KDDC,medium_airport,Dodge City Regional Airport,37.76340103149414,-99.9655990600586,2594,NA,US,US-KS,Dodge City,yes,KDDC,DDC,DDC,NA,https://en.wikipedia.org/wiki/Dodge_City_Regional_Airport,NA
3485,KDEC,medium_airport,Decatur Airport,39.834598541259766,-88.8656997680664,682,NA,US,US-IL,Decatur,yes,KDEC,DEC,DEC,NA,https://en.wikipedia.org/wiki/Decatur_Airport,NA
3486,KDEN,large_airport,Denver International Airport,39.861698150635,-104.672996521,5431,NA,US,US-CO,Denver,yes,KDEN,DEN,DEN,http://www.flydenver.com/,https://en.wikipedia.org/wiki/Denver_International_Airport,"DVX, KVDX"
3488,KDFW,large_airport,Dallas Fort Worth International Airport,32.896801,-97.038002,607,NA,US,US-TX,Dallas-Fort Worth,yes,KDFW,DFW,DFW,https://www.dfwairport.com/,https://en.wikipedia.org/wiki/Dallas/Fort_Worth_International_Airport,QDF
3489,KDHN,medium_airport,Dothan Regional Airport,31.321300506591797,-85.44960021972656,401,NA,US,US-AL,Dothan,yes,KDHN,DHN,DHN,NA,https://en.wikipedia.org/wiki/Dothan_Regional_Airport,NA
3491,KDLH,large_airport,Duluth International Airport,46.8420982361,-92.19360351559999,1428,NA,US,US-MN,Duluth,yes,KDLH,DLH,DLH,http://www.duluthairport.com/,https://en.wikipedia.org/wiki/Duluth_International_Airport,"LKI, Duluth Air National Guard Base, Lakeside AFB"
3496,KDSM,large_airport,Des Moines International Airport,41.534000396728516,-93.66310119628906,958,NA,US,US-IA,Des Moines,yes,KDSM,DSM,DSM,NA,https://en.wikipedia.org/wiki/Des_Moines_International_Airport,NA
3497,KDTW,large_airport,Detroit Metropolitan Wayne County Airport,42.212398529052734,-83.35340118408203,645,NA,US,US-MI,Detroit,yes,KDTW,DTW,DTW,http://www.metroairport.com/,https://en.wikipedia.org/wiki/Detroit_Metropolitan_Wayne_County_Airport,"DTT, Detroit Metro Airport"
3498,KDUJ,medium_airport,DuBois Regional Airport,41.17829895,-78.8986969,1817,NA,US,US-PA,Dubois,yes,KDUJ,DUJ,DUJ,NA,https://en.wikipedia.org/wiki/DuBois_Regional_Airport,DuBois Jefferson County
3501,KEAU,medium_airport,Chippewa Valley Regional Airport,44.86579895019531,-91.48429870605469,913,NA,US,US-WI,Eau Claire,yes,KEAU,EAU,EAU,NA,https://en.wikipedia.org/wiki/Chippewa_Valley_Regional_Airport,NA
46530,KECP,medium_airport,Northwest Florida Beaches International Airport,30.357106,-85.795414,69,NA,US,US-FL,Panama City Beach,yes,KECP,ECP,ECP,http://iflybeaches.com,https://en.wikipedia.org/wiki/Northwest_Florida_Beaches_International_Airport,Northwest Florida Beaches International Airport
3505,KEGE,medium_airport,Eagle County Regional Airport,39.64260101,-106.9179993,6548,NA,US,US-CO,Eagle,yes,KEGE,EGE,EGE,http://www.eaglecounty.us/airport/,https://en.wikipedia.org/wiki/Eagle_County_Regional_Airport,NA
3508,KEKO,medium_airport,Elko Regional Airport,40.82490158081055,-115.79199981689453,5140,NA,US,US-NV,Elko,yes,KEKO,EKO,EKO,NA,https://en.wikipedia.org/wiki/Elko_Regional_Airport,NA
3509,KELD,medium_airport,South Arkansas Regional At Goodwin Field,33.22100067138672,-92.81330108642578,277,NA,US,US-AR,El Dorado,yes,KELD,ELD,ELD,NA,https://en.wikipedia.org/wiki/South_Arkansas_Regional_Airport_at_Goodwin_Field,NA
3510,KELM,medium_airport,Elmira Corning Regional Airport,42.1599006652832,-76.8916015625,954,NA,US,US-NY,Elmira/Corning,yes,KELM,ELM,ELM,NA,https://en.wikipedia.org/wiki/Elmira-Corning_Regional_Airport,NA
3512,KELP,medium_airport,El Paso International Airport,31.80719948,-106.3779984,3959,NA,US,US-TX,El Paso,yes,KELP,ELP,ELP,NA,https://en.wikipedia.org/wiki/El_Paso_International_Airport,NA
3515,KERI,large_airport,Erie International Tom Ridge Field,42.0831270134,-80.1738667488,732,NA,US,US-PA,Erie,yes,KERI,ERI,ERI,NA,https://en.wikipedia.org/wiki/Erie_International_Airport,NA
3517,KEUG,medium_airport,Mahlon Sweet Field,44.12459945678711,-123.21199798583984,374,NA,US,US-OR,Eugene,yes,KEUG,EUG,EUG,NA,https://en.wikipedia.org/wiki/Eugene_Airport,NA
3518,KEVV,medium_airport,Evansville Regional Airport,38.0369987488,-87.5324020386,418,NA,US,US-IN,Evansville,yes,KEVV,EVV,EVV,NA,https://en.wikipedia.org/wiki/Evansville_Regional_Airport,NA
3519,KEWB,medium_airport,New Bedford Regional Airport,41.67610168457031,-70.95690155029297,80,NA,US,US-MA,New Bedford,yes,KEWB,EWB,EWB,NA,https://en.wikipedia.org/wiki/New_Bedford_Regional_Airport,NA
3520,KEWN,medium_airport,Coastal Carolina Regional Airport,35.0730018616,-77.04290008539999,18,NA,US,US-NC,New Bern,yes,KEWN,EWN,EWN,NA,https://en.wikipedia.org/wiki/Craven_County_Regional_Airport,NA
3521,KEWR,large_airport,Newark Liberty International Airport,40.692501068115234,-74.168701171875,18,NA,US,US-NJ,Newark,yes,KEWR,EWR,EWR,http://www.panynj.gov/CommutingTravel/airports/html/newarkliberty.html,https://en.wikipedia.org/wiki/Newark_Liberty_International_Airport,"Manhattan, New York City, NYC"
3522,KEYW,medium_airport,Key West International Airport,24.556100845336914,-81.75959777832031,3,NA,US,US-FL,Key West,yes,KEYW,EYW,EYW,NA,https://en.wikipedia.org/wiki/Key_West_International_Airport,NA
3523,KFAR,medium_airport,Hector International Airport,46.92070007324219,-96.81580352783203,902,NA,US,US-ND,Fargo,yes,KFAR,FAR,FAR,http://www.fargoairport.com/,https://en.wikipedia.org/wiki/Hector_International_Airport,"119th Wing, Happy Hooligans"
3524,KFAT,medium_airport,Fresno Yosemite International Airport,36.776199,-119.718002,336,NA,US,US-CA,Fresno,yes,KFAT,FAT,FAT,https://flyfresno.com/,https://en.wikipedia.org/wiki/Fresno_Yosemite_International_Airport,NA
3525,KFAY,medium_airport,Fayetteville Regional Grannis Field,34.9911994934082,-78.88030242919922,189,NA,US,US-NC,Fayetteville,yes,KFAY,FAY,FAY,NA,https://en.wikipedia.org/wiki/Fayetteville_Regional_Airport,NA
3529,KFHU,medium_airport,Sierra Vista Municipal Airport / Libby Army Air Field,31.587383,-110.348225,4719,NA,US,US-AZ,Fort Huachuca / Sierra Vista,yes,KFHU,FHU,FHU,NA,https://en.wikipedia.org/wiki/Sierra_Vista_Municipal_Airport,"fort huachuca, sierra vista, libby"
3530,KFLG,medium_airport,Flagstaff Pulliam Airport,35.13850021,-111.6709976,7014,NA,US,US-AZ,Flagstaff,yes,KFLG,FLG,FLG,NA,https://en.wikipedia.org/wiki/Flagstaff_Pulliam_Airport,NA
3531,KFLL,large_airport,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,9,NA,US,US-FL,Fort Lauderdale,yes,KFLL,FLL,FLL,http://www.broward.org/airport,https://en.wikipedia.org/wiki/Fort_Lauderdale–Hollywood_International_Airport,"MFW, South Florida"
3532,KFLO,medium_airport,Florence Regional Airport,34.18539810180664,-79.7238998413086,146,NA,US,US-SC,Florence,yes,KFLO,FLO,FLO,NA,https://en.wikipedia.org/wiki/Florence_Regional_Airport,NA
3535,KFNT,medium_airport,Bishop International Airport,42.96540069580078,-83.74359893798828,782,NA,US,US-MI,Flint,yes,KFNT,FNT,FNT,NA,https://en.wikipedia.org/wiki/Bishop_International_Airport,NA
3536,KFOD,medium_airport,Fort Dodge Regional Airport,42.55149841,-94.19259644,1156,NA,US,US-IA,Fort Dodge,yes,KFOD,FOD,FOD,NA,https://en.wikipedia.org/wiki/Fort_Dodge_Regional_Airport,NA
3541,KFSD,medium_airport,Joe Foss Field Airport,43.582000732400004,-96.741897583,1429,NA,US,US-SD,Sioux Falls,yes,KFSD,FSD,FSD,http://www.sfairport.com/,https://en.wikipedia.org/wiki/Sioux_Falls_Regional_Airport,"Joe Foss Field, Fighting Lobos, Sioux Falls Army Air Base, 114th Fighter Wing, Sioux Falls Regional Airport"
3543,KFSM,large_airport,Fort Smith Regional Airport,35.33660125732422,-94.367401123046875,469,NA,US,US-AR,Fort Smith,yes,KFSM,FSM,FSM,NA,https://en.wikipedia.org/wiki/Fort_Smith_Regional_Airport,NA
3547,KFWA,large_airport,Fort Wayne International Airport,40.97850037,-85.19509888,814,NA,US,US-IN,Fort Wayne,yes,KFWA,FWA,FWA,https://fwairport.com/,https://en.wikipedia.org/wiki/Fort_Wayne_International_Airport,Baer Field
41534,KG-0001,medium_airport,Jalal-Abad Airport,40.944401,72.977798,2591,AS,KG,KG-J,Jalal-Abad,yes,UAFJ,NA,NA,http://www.airport.kg/index.php?option=com_content&view=article&id=4&Itemid=6,https://en.m.wikipedia.org/wiki/Jalal-Abad_Airport,NA
19929,KGCC,medium_airport,Gillette Campbell County Airport,44.348899841299996,-105.539001465,4365,NA,US,US-WY,Gillette,yes,KGCC,GCC,GCC,http://www.iflygillette.com/,https://en.wikipedia.org/wiki/Gillette%E2%80%93Campbell_County_Airport,NA
3550,KGCK,medium_airport,Garden City Regional Airport,37.9275016785,-100.723999023,2891,NA,US,US-KS,Garden City,yes,KGCK,GCK,GCK,NA,https://en.wikipedia.org/wiki/Garden_City_Regional_Airport,NA
3551,KGCN,medium_airport,Grand Canyon National Park Airport,35.95240020751953,-112.14700317382812,6609,NA,US,US-AZ,Grand Canyon,yes,KGCN,GCN,GCN,http://www.azdot.gov/aviation/airports/airports_list.asp?FAA=GCN,https://en.wikipedia.org/wiki/Grand_Canyon_National_Park_Airport,NA
3552,KGEG,large_airport,Spokane International Airport,47.61989974975586,-117.53399658203125,2376,NA,US,US-WA,Spokane,yes,KGEG,GEG,GEG,NA,https://en.wikipedia.org/wiki/Spokane_International_Airport,NA
3553,KGFK,medium_airport,Grand Forks International Airport,47.949299,-97.176102,845,NA,US,US-ND,Grand Forks,yes,KGFK,GFK,GFK,http://www.gfkairport.com/,https://en.wikipedia.org/wiki/Grand_Forks_International_Airport,NA
3555,KGGG,medium_airport,East Texas Regional Airport,32.38399887084961,-94.71150207519531,365,NA,US,US-TX,Longview,yes,KGGG,GGG,GGG,NA,https://en.wikipedia.org/wiki/East_Texas_Regional_Airport,NA
3556,KGGW,medium_airport,Wokal Field/Glasgow-Valley County Airport,48.212502,-106.614998,2296,NA,US,US-MT,Glasgow,yes,KGGW,GGW,GGW,http://www.glasgowmtairport.com/,https://en.wikipedia.org/wiki/Glasgow_Airport_(US),"Glascow / Valley County, Glasgow AAF, Wokal Field Glasgow International"
3557,KGJT,medium_airport,Grand Junction Regional Airport,39.1223983765,-108.527000427,4858,NA,US,US-CO,Grand Junction,yes,KGJT,GJT,GJT,http://www.gjairport.com/,https://en.wikipedia.org/wiki/Grand_Junction_Regional_Airport,NA
19958,KGLH,medium_airport,Mid Delta Regional Airport,33.4828987121582,-90.98560333251953,131,NA,US,US-MS,Greenville,yes,KGLH,GLH,GLH,NA,NA,NA
3559,KGNV,medium_airport,Gainesville Regional Airport,29.6900997162,-82.2717971802,152,NA,US,US-FL,Gainesville,yes,KGNV,GNV,GNV,NA,https://en.wikipedia.org/wiki/Gainesville_Regional_Airport,NA
3527,KGPI,medium_airport,Glacier Park International Airport,48.31050109863281,-114.25599670410156,2977,NA,US,US-MT,Kalispell,yes,KGPI,FCA,GPI,http://www.iflyglacier.com/,https://en.wikipedia.org/wiki/Glacier_Park_International_Airport,Formerly KFCA
3561,KGPT,large_airport,Gulfport Biloxi International Airport,30.40730094909668,-89.070098876953125,28,NA,US,US-MS,Gulfport,yes,KGPT,GPT,GPT,NA,https://en.wikipedia.org/wiki/Gulfport-Biloxi_International_Airport,NA
3562,KGRB,large_airport,Austin Straubel International Airport,44.48509979248047,-88.12960052490234,695,NA,US,US-WI,Green Bay,yes,KGRB,GRB,GRB,NA,https://en.wikipedia.org/wiki/Austin_Straubel_International_Airport,NA
3564,KGRI,medium_airport,Central Nebraska Regional Airport,40.967498779296875,-98.309600830078125,1847,NA,US,US-NE,Grand Island,yes,KGRI,GRI,GRI,NA,https://en.wikipedia.org/wiki/Central_Nebraska_Regional_Airport,NA
3565,KGRK,medium_airport,Robert Gray  Army Air Field Airport,31.067199707,-97.82890319820001,1015,NA,US,US-TX,Fort Hood/Killeen,yes,KGRK,GRK,GRK,NA,https://en.wikipedia.org/wiki/Killeen-Fort_Hood_Regional_Airport,Robert Gray Army Air Field
3566,KGRR,medium_airport,Gerald R. Ford International Airport,42.88079834,-85.52279663,794,NA,US,US-MI,Grand Rapids,yes,KGRR,GRR,GRR,NA,https://en.wikipedia.org/wiki/Gerald_R._Ford_International_Airport,NA
3568,KGSO,large_airport,Piedmont Triad International Airport,36.097801208496094,-79.93730163574219,925,NA,US,US-NC,Greensboro,yes,KGSO,GSO,GSO,NA,https://en.wikipedia.org/wiki/Piedmont_Triad_International_Airport,NA
3569,KGSP,large_airport,Greenville Spartanburg International Airport,34.8956985474,-82.2189025879,964,NA,US,US-SC,Greenville,yes,KGSP,GSP,GSP,NA,https://en.wikipedia.org/wiki/Greenville-Spartanburg_International_Airport,NA
3571,KGTF,medium_airport,Great Falls International Airport,47.48199844,-111.3710022,3680,NA,US,US-MT,Great Falls,yes,KGTF,GTF,GTF,NA,https://en.wikipedia.org/wiki/Great_Falls_International_Airport,NA
19982,KGTR,medium_airport,Golden Triangle Regional Airport,33.450298309299995,-88.5914001465,264,NA,US,US-MS,Columbus/W Point/Starkville,yes,KGTR,GTR,GTR,NA,NA,NA
3579,KHIB,large_airport,Range Regional Airport,47.38660049,-92.83899689,1354,NA,US,US-MN,Hibbing,yes,KHIB,HIB,HIB,NA,https://en.wikipedia.org/wiki/Range_Regional_Airport,Chisholm Hibbing Airport
3582,KHLN,medium_airport,Helena Regional Airport,46.6068000793457,-111.98300170898438,3877,NA,US,US-MT,Helena,yes,KHLN,HLN,HLN,NA,https://en.wikipedia.org/wiki/Helena_Regional_Airport,NA
